user_id,policy_num,last_t,entry_t,calendar_t,action1prob,intercept,action,reward,past_action_1,past_reward,past_action_1_reward,dosage,in_study,in_study_row_index,pretreat_feature1,pretreat_feature2,Z_id
1,1.0,3,1,1,0.4206048548221588,1,0.0,-1.7778899929312948,0.0,-1.101010597091391,0.0,0.0,1,0,0.9268109160161672,1.50715944361736,1
1,2.0,3,1,2,0.10054635256528854,1,0.0,-1.4098714415357645,0.0,-1.7778899929312948,-0.0,0.0,1,1,0.9268109160161672,1.50715944361736,1
1,3.0,3,1,3,0.6278691291809082,1,1.0,-1.4988927290910576,0.0,-1.4098714415357645,-0.0,0.0,1,2,0.9268109160161672,1.50715944361736,1
2,1.0,3,1,1,0.34071868658065796,1,0.0,-0.6907727796859306,0.0,0.08397154161361953,0.0,0.0,1,3,-0.12518340776277237,0.031055026972908368,1
2,2.0,3,1,2,0.11536106467247009,1,0.0,0.3079230927487975,0.0,-0.6907727796859306,-0.0,0.0,1,4,-0.12518340776277237,0.031055026972908368,1
2,3.0,3,1,3,0.6107412576675415,1,0.0,-0.9350725181226913,0.0,0.3079230927487975,0.0,0.0,1,5,-0.12518340776277237,0.031055026972908368,1
3,1.0,3,1,1,0.35176581144332886,1,1.0,-0.5661053279019347,0.0,-0.09031889795153347,0.0,0.0,1,6,-1.693757308450127,-1.4114733232113497,1
3,2.0,3,1,2,0.12236756086349487,1,0.0,0.661605981029073,1.0,-0.5661053279019347,-0.5661053279019347,0.050000000000000044,1,7,-1.693757308450127,-1.4114733232113497,1
3,3.0,3,1,3,0.6071567535400391,1,1.0,-0.9648968038676793,0.0,0.661605981029073,0.0,0.04750000000000004,1,8,-1.693757308450127,-1.4114733232113497,1
4,1.0,3,1,1,0.5,1,0.0,-0.6932339664686323,0.0,-0.40520904915816897,0.0,0.0,1,9,-0.7008364734864301,-1.4932997227020164,0
4,2.0,3,1,2,0.5,1,1.0,-0.38964728647735886,0.0,-0.6932339664686323,-0.0,0.0,1,10,-0.7008364734864301,-1.4932997227020164,0
4,3.0,3,1,3,0.5,1,1.0,-1.2793231024032818,1.0,-0.38964728647735886,-0.38964728647735886,0.050000000000000044,1,11,-0.7008364734864301,-1.4932997227020164,0
5,1.0,3,1,1,0.5,1,0.0,-1.2931294097303847,0.0,0.14272854348512098,0.0,0.0,1,12,-0.9365344030419143,0.4484033105474833,0
5,2.0,3,1,2,0.5,1,0.0,-1.6626926224029452,0.0,-1.2931294097303847,-0.0,0.0,1,13,-0.9365344030419143,0.4484033105474833,0
5,3.0,3,1,3,0.5,1,0.0,-1.3765428301715672,0.0,-1.6626926224029452,-0.0,0.0,1,14,-0.9365344030419143,0.4484033105474833,0
6,1.0,3,1,1,0.5,1,1.0,-1.4685946805552346,0.0,0.34833771446432615,0.0,0.0,1,15,-0.7420083143005113,-0.274669615788878,0
6,2.0,3,1,2,0.5,1,0.0,-0.7398039526742334,1.0,-1.4685946805552346,-1.4685946805552346,0.050000000000000044,1,16,-0.7420083143005113,-0.274669615788878,0
6,3.0,3,1,3,0.5,1,0.0,0.07010481665758948,0.0,-0.7398039526742334,-0.0,0.04750000000000004,1,17,-0.7420083143005113,-0.274669615788878,0
