user_id,policy_num,last_t,entry_t,calendar_t,action1prob,intercept,action,reward,past_action_1,past_reward,past_action_1_reward,dosage,in_study,in_study_row_index,pretreat_feature1,pretreat_feature2,Z_id
1,1.0,50,1,1,0.5041186809539795,1,0.0,1.13894850028949,0.0,0.1942634873007774,0.0,0.0,1,0,1.7574196562722966,1.7119661340809726,1
1,2.0,50,1,2,0.25464922189712524,1,0.0,-0.24110832332219304,0.0,1.13894850028949,0.0,0.0,1,1,1.7574196562722966,1.7119661340809726,1
1,3.0,50,1,3,0.4794565439224243,1,0.0,-1.2205702786485262,0.0,-0.24110832332219304,-0.0,0.0,1,2,1.7574196562722966,1.7119661340809726,1
1,4.0,50,1,4,0.6027489900588989,1,0.0,-0.4397633221923266,0.0,-1.2205702786485262,-0.0,0.0,1,3,1.7574196562722966,1.7119661340809726,1
1,5.0,50,1,5,0.43365931510925293,1,0.0,0.04195878354536695,0.0,-0.4397633221923266,-0.0,0.0,1,4,1.7574196562722966,1.7119661340809726,1
1,6.0,50,1,6,0.4034685492515564,1,0.0,-1.0408384525296206,0.0,0.04195878354536695,0.0,0.0,1,5,1.7574196562722966,1.7119661340809726,1
1,7.0,50,1,7,0.5271696448326111,1,0.0,-1.5258721613319381,0.0,-1.0408384525296206,-0.0,0.0,1,6,1.7574196562722966,1.7119661340809726,1
1,8.0,50,1,8,0.5360431671142578,1,1.0,0.21855924193705856,0.0,-1.5258721613319381,-0.0,0.0,1,7,1.7574196562722966,1.7119661340809726,1
1,9.0,50,1,9,0.3488011360168457,1,0.0,0.5763920413846542,1.0,0.21855924193705856,0.21855924193705856,0.050000000000000044,1,8,1.7574196562722966,1.7119661340809726,1
1,10.0,50,1,10,0.2809946835041046,1,1.0,-0.21634182838132487,0.0,0.5763920413846542,0.0,0.04750000000000004,1,9,1.7574196562722966,1.7119661340809726,1
1,11.0,50,1,11,0.4629097878932953,1,1.0,0.6936368106273345,1.0,-0.21634182838132487,-0.21634182838132487,0.09512500000000007,1,10,1.7574196562722966,1.7119661340809726,1
1,12.0,50,1,12,0.3105256259441376,1,1.0,0.33377623037281157,1.0,0.6936368106273345,0.6936368106273345,0.1403687500000001,1,11,1.7574196562722966,1.7119661340809726,1
1,13.0,50,1,13,0.4002157151699066,1,1.0,1.355998947209768,1.0,0.33377623037281157,0.33377623037281157,0.18335031250000014,1,12,1.7574196562722966,1.7119661340809726,1
1,14.0,50,1,14,0.26627737283706665,1,1.0,1.9297189268954469,1.0,1.355998947209768,1.355998947209768,0.2241827968750002,1,13,1.7574196562722966,1.7119661340809726,1
1,15.0,50,1,15,0.23585326969623566,1,0.0,0.7096790940180709,1.0,1.9297189268954469,1.9297189268954469,0.2629736570312502,1,14,1.7574196562722966,1.7119661340809726,1
1,16.0,50,1,16,0.40817344188690186,1,1.0,0.9560822452838291,0.0,0.7096790940180709,0.0,0.2498249741796877,1,15,1.7574196562722966,1.7119661340809726,1
1,17.0,50,1,17,0.4321916997432709,1,0.0,1.8535945085753147,1.0,0.9560822452838291,0.9560822452838291,0.28733372547070335,1,16,1.7574196562722966,1.7119661340809726,1
1,18.0,50,1,18,0.36177489161491394,1,0.0,0.9755125641657494,0.0,1.8535945085753147,0.0,0.27296703919716814,1,17,1.7574196562722966,1.7119661340809726,1
