user_id,policy_num,last_t,entry_t,calendar_t,action1prob,intercept,action,reward,past_action_1,past_reward,past_action_1_reward,dosage,in_study,in_study_row_index,pretreat_feature1,pretreat_feature2,Z_id
1,1.0,5,1,1,0.2585311532020569,1,0.0,-1.8195999349601462,0.0,0.6502179385477337,0.0,0.0,1,0,-0.17393154014666556,-0.7976539935802678,1
1,2.0,5,1,2,0.48517367243766785,1,0.0,-1.5527880560513212,0.0,-1.8195999349601462,-0.0,0.0,1,1,-0.17393154014666556,-0.7976539935802678,1
1,3.0,5,1,3,0.6013106107711792,1,1.0,-1.3321661758376802,0.0,-1.5527880560513212,-0.0,0.0,1,2,-0.17393154014666556,-0.7976539935802678,1
1,4.0,5,1,4,0.6001998782157898,1,1.0,-1.5489620521480507,1.0,-1.3321661758376802,-1.3321661758376802,0.050000000000000044,1,3,-0.17393154014666556,-0.7976539935802678,1
1,5.0,5,1,5,0.6092885732650757,1,1.0,-1.2062125530616756,1.0,-1.5489620521480507,-1.5489620521480507,0.09750000000000009,1,4,-0.17393154014666556,-0.7976539935802678,1
2,1.0,5,1,1,0.3110467791557312,1,0.0,2.2370324459693642,0.0,-0.044536471884861414,0.0,0.0,1,5,0.18531334955888934,-1.5354744504720441,1
2,2.0,5,1,2,0.1871020495891571,1,1.0,0.697086187636085,0.0,2.2370324459693642,0.0,0.0,1,6,0.18531334955888934,-1.5354744504720441,1
2,3.0,5,1,3,0.3384106159210205,1,1.0,1.7643199646781347,1.0,0.697086187636085,0.697086187636085,0.050000000000000044,1,7,0.18531334955888934,-1.5354744504720441,1
2,4.0,5,1,4,0.40410271286964417,1,1.0,2.029122906021984,1.0,1.7643199646781347,1.7643199646781347,0.09750000000000009,1,8,0.18531334955888934,-1.5354744504720441,1
2,5.0,5,1,5,0.18675799667835236,1,0.0,0.8220539953599573,1.0,2.029122906021984,2.029122906021984,0.14262500000000014,1,9,0.18531334955888934,-1.5354744504720441,1
3,1.0,5,1,1,0.29596489667892456,1,1.0,-0.7895442854059869,0.0,0.14733026404891814,0.0,0.0,1,10,-0.172222365355156,-2.229552960524965,1
3,2.0,5,1,2,0.3971739709377289,1,0.0,-1.4648006951812045,1.0,-0.7895442854059869,-0.7895442854059869,0.050000000000000044,1,11,-0.172222365355156,-2.229552960524965,1
3,3.0,5,1,3,0.5911306738853455,1,1.0,-1.3232924945203133,0.0,-1.4648006951812045,-0.0,0.04750000000000004,1,12,-0.172222365355156,-2.229552960524965,1
3,4.0,5,1,4,0.5996532440185547,1,0.0,-0.5136980502685955,1.0,-1.3232924945203133,-1.3232924945203133,0.09512500000000007,1,13,-0.172222365355156,-2.229552960524965,1
3,5.0,5,1,5,0.4725504517555237,1,1.0,0.7480468831289155,0.0,-0.5136980502685955,-0.0,0.09036875000000007,1,14,-0.172222365355156,-2.229552960524965,1
4,1.0,5,1,1,0.28783974051475525,1,0.0,-1.2464393056766019,0.0,0.25303213817574366,0.0,0.0,1,15,0.13495436946100792,-1.2121536536046058,1
4,2.0,5,1,2,0.43573516607284546,1,0.0,-1.9456069849140516,0.0,-1.2464393056766019,-0.0,0.0,1,16,0.13495436946100792,-1.2121536536046058,1
4,3.0,5,1,3,0.6455928087234497,1,1.0,-0.6480296838007802,0.0,-1.9456069849140516,-0.0,0.0,1,17,0.13495436946100792,-1.2121536536046058,1
4,4.0,5,1,4,0.5574249029159546,1,1.0,0.17205934684660676,1.0,-0.6480296838007802,-0.6480296838007802,0.050000000000000044,1,18,0.13495436946100792,-1.2121536536046058,1
4,5.0,5,1,5,0.3829534649848938,1,0.0,-0.043394483342379095,1.0,0.17205934684660676,0.17205934684660676,0.09750000000000009,1,19,0.13495436946100792,-1.2121536536046058,1
5,1.0,5,1,1,0.27979326248168945,1,0.0,0.9007189595256532,0.0,0.359477814177913,0.0,0.0,1,20,0.1458892056477149,1.365512046914315,1
5,2.0,5,1,2,0.2680380940437317,1,0.0,-0.1898015322300909,0.0,0.9007189595256532,0.0,0.0,1,21,0.1458892056477149,1.365512046914315,1
5,3.0,5,1,3,0.439267098903656,1,1.0,-0.26463862896680024,0.0,-0.1898015322300909,-0.0,0.0,1,22,0.1458892056477149,1.365512046914315,1
5,4.0,5,1,4,0.5330324172973633,1,0.0,-0.4803464148668024,1.0,-0.26463862896680024,-0.26463862896680024,0.050000000000000044,1,23,0.1458892056477149,1.365512046914315,1
5,5.0,5,1,5,0.46810248494148254,1,0.0,0.835552309219888,0.0,-0.4803464148668024,-0.0,0.04750000000000004,1,24,0.1458892056477149,1.365512046914315,1
6,1.0,5,1,1,0.2422395944595337,1,1.0,1.0310392356553766,0.0,0.8836693761392533,0.0,0.0,1,25,-0.990955726649827,-0.028625470538181656,1
6,2.0,5,1,2,0.259247362613678,1,0.0,0.6146430242842457,1.0,1.0310392356553766,1.0310392356553766,0.050000000000000044,1,26,-0.990955726649827,-0.028625470538181656,1
6,3.0,5,1,3,0.3473377525806427,1,0.0,0.17206713462154982,0.0,0.6146430242842457,0.0,0.04750000000000004,1,27,-0.990955726649827,-0.028625470538181656,1
6,4.0,5,1,4,0.5050608515739441,1,0.0,0.04564317718057531,0.0,0.17206713462154982,0.0,0.04512500000000004,1,28,-0.990955726649827,-0.028625470538181656,1
6,5.0,5,1,5,0.39906713366508484,1,0.0,0.9452517935420583,0.0,0.04564317718057531,0.0,0.04286875000000004,1,29,-0.990955726649827,-0.028625470538181656,1
7,1.0,5,1,1,0.2990603744983673,1,0.0,1.8894538528594578,0.0,0.10750612819203152,0.0,0.0,1,30,0.5498361409260045,0.6733916733656093,1
7,2.0,5,1,2,0.20616935193538666,1,0.0,1.7432580457413398,0.0,1.8894538528594578,0.0,0.0,1,31,0.5498361409260045,0.6733916733656093,1
7,3.0,5,1,3,0.2362794280052185,1,0.0,2.2043499875844788,0.0,1.7432580457413398,0.0,0.0,1,32,0.5498361409260045,0.6733916733656093,1
7,4.0,5,1,4,0.3772280216217041,1,0.0,2.0740281997149204,0.0,2.2043499875844788,0.0,0.0,1,33,0.5498361409260045,0.6733916733656093,1
7,5.0,5,1,5,0.18313424289226532,1,0.0,1.3646780810412729,0.0,2.0740281997149204,0.0,0.0,1,34,0.5498361409260045,0.6733916733656093,1
8,1.0,5,1,1,0.3030710816383362,1,0.0,-0.1676758084432558,0.0,0.05625654081305038,0.0,0.0,1,35,2.971839618871243,2.4239181207332177,1
8,2.0,5,1,2,0.3467522859573364,1,1.0,0.2991836007486651,0.0,-0.1676758084432558,-0.0,0.0,1,36,2.971839618871243,2.4239181207332177,1
8,3.0,5,1,3,0.38245314359664917,1,1.0,-0.05945723794986579,1.0,0.2991836007486651,0.2991836007486651,0.050000000000000044,1,37,2.971839618871243,2.4239181207332177,1
8,4.0,5,1,4,0.5199053883552551,1,1.0,-0.19879486197623297,1.0,-0.05945723794986579,-0.05945723794986579,0.09750000000000009,1,38,2.971839618871243,2.4239181207332177,1
8,5.0,5,1,5,0.43082326650619507,1,0.0,0.21828998955597778,1.0,-0.19879486197623297,-0.19879486197623297,0.14262500000000014,1,39,2.971839618871243,2.4239181207332177,1
9,1.0,5,1,1,0.2878446578979492,1,0.0,0.8512944735716712,0.0,0.2529676135168815,0.0,0.0,1,40,0.643657788768525,1.0633167854670142,1
9,2.0,5,1,2,0.27142098546028137,1,0.0,1.6192139898619953,0.0,0.8512944735716712,0.0,0.0,1,41,0.643657788768525,1.0633167854670142,1
