user_id,policy_num,last_t,entry_t,calendar_t,action1prob,intercept,action,reward,past_action_1,past_reward,past_action_1_reward,dosage,in_study,in_study_row_index,pretreat_feature1,pretreat_feature2,Z_id
1,1.0,5,1,1,0.2761126458644867,1,0.0,-1.7028110139537296,0.0,0.40878913504960257,0.0,0.0,1,0,-0.6086771874002683,0.8049808637375001,1
1,2.0,5,1,2,0.5181111097335815,1,1.0,-1.4359991350449046,0.0,-1.7028110139537296,-0.0,0.0,1,1,-0.6086771874002683,0.8049808637375001,1
1,3.0,5,1,3,0.29913032054901123,1,0.0,-1.2153772548312636,1.0,-1.4359991350449046,-1.4359991350449046,0.050000000000000044,1,2,-0.6086771874002683,0.8049808637375001,1
1,4.0,5,1,4,0.5010206699371338,1,0.0,-1.4821731311416342,0.0,-1.2153772548312636,-0.0,0.04750000000000004,1,3,-0.6086771874002683,0.8049808637375001,1
1,5.0,5,1,5,0.4986400604248047,1,1.0,-1.1417986320552593,0.0,-1.4821731311416342,-0.0,0.04512500000000004,1,4,-0.6086771874002683,0.8049808637375001,1
2,1.0,5,1,1,0.5,1,0.0,2.4262540287300527,0.0,-0.7693497486064119,0.0,0.0,1,5,-0.1692078930051341,0.711262619698863,0
2,2.0,5,1,2,0.5,1,0.0,0.8863077703967734,0.0,2.4262540287300527,0.0,0.0,1,6,-0.1692078930051341,0.711262619698863,0
2,3.0,5,1,3,0.5,1,0.0,1.9035415474388229,0.0,0.8863077703967734,0.0,0.0,1,7,-0.1692078930051341,0.711262619698863,0
2,4.0,5,1,4,0.5,1,0.0,2.1208444887826725,0.0,1.9035415474388229,0.0,0.0,1,8,-0.1692078930051341,0.711262619698863,0
2,5.0,5,1,5,0.5,1,0.0,1.0112755781206455,0.0,2.1208444887826725,0.0,0.0,1,9,-0.1692078930051341,0.711262619698863,0
3,1.0,5,1,1,0.5,1,1.0,-0.721126336610519,0.0,-0.027180302551658733,0.0,0.0,1,10,-0.8523724670059197,-0.8652233709195225,0
3,2.0,5,1,2,0.5,1,1.0,-1.3463827463857365,1.0,-0.721126336610519,-0.721126336610519,0.050000000000000044,1,11,-0.8523724670059197,-0.8652233709195225,0
3,3.0,5,1,3,0.5,1,0.0,-1.3023745457248455,1.0,-1.3463827463857365,-1.3463827463857365,0.09750000000000009,1,12,-0.8523724670059197,-0.8652233709195225,0
3,4.0,5,1,4,0.5,1,0.0,-0.44528010147312763,0.0,-1.3023745457248455,-0.0,0.09262500000000007,1,13,-0.8523724670059197,-0.8652233709195225,0
3,5.0,5,1,5,0.5,1,0.0,0.7260960819243834,0.0,-0.44528010147312763,-0.0,0.08799375000000006,1,14,-0.8523724670059197,-0.8652233709195225,0
