user_id,policy_num,last_t,entry_t,calendar_t,action1prob,intercept,action,reward,past_action_1,past_reward,past_action_1_reward,dosage,in_study,in_study_row_index,pretreat_feature1,pretreat_feature2,Z_id
1,1.0,50,1,1,0.30107581615448,1,0.0,-0.40467860451156257,0.0,0.7519521483495167,0.0,0.0,1,0,1.6928619891755146,0.7940096409578267,1
1,2.0,50,1,2,0.1567058265209198,1,1.0,-0.18578362518549918,0.0,-0.40467860451156257,-0.0,0.0,1,1,1.6928619891755146,0.7940096409578267,1
1,3.0,50,1,3,0.3897692859172821,1,0.0,-1.0817824293460419,1.0,-0.18578362518549918,-0.18578362518549918,0.050000000000000044,1,2,1.6928619891755146,0.7940096409578267,1
1,4.0,50,1,4,0.35298827290534973,1,0.0,-0.23462061709257181,0.0,-1.0817824293460419,-0.0,0.04750000000000004,1,3,1.6928619891755146,0.7940096409578267,1
1,5.0,50,1,5,0.5989364981651306,1,1.0,0.4863976999283444,0.0,-0.23462061709257181,-0.0,0.04512500000000004,1,4,1.6928619891755146,0.7940096409578267,1
1,6.0,50,1,6,0.4750611186027527,1,1.0,1.531190843490295,1.0,0.4863976999283444,0.4863976999283444,0.09286875000000008,1,5,1.6928619891755146,0.7940096409578267,1
1,7.0,50,1,7,0.23749792575836182,1,0.0,0.16637678719554952,1.0,1.531190843490295,1.531190843490295,0.13822531250000014,1,6,1.6928619891755146,0.7940096409578267,1
1,8.0,50,1,8,0.4763203263282776,1,0.0,-0.7437273905326767,0.0,0.16637678719554952,0.0,0.13131404687500012,1,7,1.6928619891755146,0.7940096409578267,1
1,9.0,50,1,9,0.5302860736846924,1,0.0,-1.4865017664684952,0.0,-0.7437273905326767,-0.0,0.1247483445312501,1,8,1.6928619891755146,0.7940096409578267,1
1,10.0,50,1,10,0.10017282515764236,1,1.0,-1.962671919069985,0.0,-1.4865017664684952,-0.0,0.1185109273046876,1,9,1.6928619891755146,0.7940096409578267,1
1,11.0,50,1,11,0.15421488881111145,1,1.0,-1.4085859929848186,1.0,-1.962671919069985,-1.962671919069985,0.16258538093945327,1,10,1.6928619891755146,0.7940096409578267,1
1,12.0,50,1,12,0.11183816194534302,1,0.0,-2.0697972691337676,1.0,-1.4085859929848186,-1.4085859929848186,0.20445611189248064,1,11,1.6928619891755146,0.7940096409578267,1
1,13.0,50,1,13,0.375155508518219,1,0.0,-0.4463982970114853,0.0,-2.0697972691337676,-0.0,0.1942333062978566,1,12,1.6928619891755146,0.7940096409578267,1
1,14.0,50,1,14,0.11977767944335938,1,0.0,-1.7718371598279508,0.0,-0.4463982970114853,-0.0,0.18452164098296375,1,13,1.6928619891755146,0.7940096409578267,1
1,15.0,50,1,15,0.10016006231307983,1,0.0,-0.7314024604865512,0.0,-1.7718371598279508,-0.0,0.17529555893381557,1,14,1.6928619891755146,0.7940096409578267,1
1,16.0,50,1,16,0.8999989032745361,1,0.0,-1.7950598579906654,0.0,-0.7314024604865512,-0.0,0.1665307809871248,1,15,1.6928619891755146,0.7940096409578267,1
1,17.0,50,1,17,0.9000000357627869,1,1.0,-1.1237838739924404,0.0,-1.7950598579906654,-0.0,0.15820424193776855,1,16,1.6928619891755146,0.7940096409578267,1
1,18.0,50,1,18,0.8999995589256287,1,1.0,-0.4075356426896792,1.0,-1.1237838739924404,-1.1237838739924404,0.20029402984088013,1,17,1.6928619891755146,0.7940096409578267,1
1,19.0,50,1,19,0.8999946713447571,1,1.0,0.4337383397717437,1.0,-0.4075356426896792,-0.4075356426896792,0.24027932834883614,1,18,1.6928619891755146,0.7940096409578267,1
1,20.0,50,1,20,0.8999690413475037,1,1.0,0.18107828454670308,1.0,0.4337383397717437,0.4337383397717437,0.2782653619313944,1,19,1.6928619891755146,0.7940096409578267,1
1,21.0,50,1,21,0.8999706506729126,1,1.0,0.7199316895511649,1.0,0.18107828454670308,0.18107828454670308,0.3143520938348247,1,20,1.6928619891755146,0.7940096409578267,1
1,22.0,50,1,22,0.8999326229095459,1,1.0,0.7488916497486104,1.0,0.7199316895511649,0.7199316895511649,0.34863448914308354,1,21,1.6928619891755146,0.7940096409578267,1
1,23.0,50,1,23,0.10961434245109558,1,0.0,0.332157011438393,1.0,0.7488916497486104,0.7488916497486104,0.3812027646859294,1,22,1.6928619891755146,0.7940096409578267,1
1,24.0,50,1,24,0.8849759101867676,1,1.0,-0.6162871538184687,0.0,0.332157011438393,0.0,0.3621426264516329,1,23,1.6928619891755146,0.7940096409578267,1
1,25.0,50,1,25,0.3846716582775116,1,0.0,-0.7041120848986796,1.0,-0.6162871538184687,-0.6162871538184687,0.39403549512905134,1,24,1.6928619891755146,0.7940096409578267,1
1,26.0,50,1,26,0.23827913403511047,1,1.0,-1.5001838113071462,0.0,-0.7041120848986796,-0.0,0.3743337203725987,1,25,1.6928619891755146,0.7940096409578267,1
1,27.0,50,1,27,0.8718348145484924,1,1.0,-1.1286452672392588,1.0,-1.5001838113071462,-1.5001838113071462,0.4056170343539688,1,26,1.6928619891755146,0.7940096409578267,1
1,28.0,50,1,28,0.10543885827064514,1,0.0,-0.6967704550659418,1.0,-1.1286452672392588,-1.1286452672392588,0.43533618263627044,1,27,1.6928619891755146,0.7940096409578267,1
1,29.0,50,1,29,0.20374992489814758,1,0.0,-0.9300473090707461,0.0,-0.6967704550659418,-0.0,0.41356937350445694,1,28,1.6928619891755146,0.7940096409578267,1
1,30.0,50,1,30,0.12621386349201202,1,0.0,-1.7041733803824783,0.0,-0.9300473090707461,-0.0,0.39289090482923406,1,29,1.6928619891755146,0.7940096409578267,1
1,31.0,50,1,31,0.7535563111305237,1,1.0,0.4457514403454137,0.0,-1.7041733803824783,-0.0,0.37324635958777236,1,30,1.6928619891755146,0.7940096409578267,1
1,32.0,50,1,32,0.8991582989692688,1,1.0,0.9429235023957394,1.0,0.4457514403454137,0.4457514403454137,0.4045840416083838,1,31,1.6928619891755146,0.7940096409578267,1
1,33.0,50,1,33,0.899989902973175,1,1.0,1.1386322803159696,1.0,0.9429235023957394,0.9429235023957394,0.4343548395279646,1,32,1.6928619891755146,0.7940096409578267,1
1,34.0,50,1,34,0.8999938368797302,1,1.0,-0.8516870361835089,1.0,1.1386322803159696,1.1386322803159696,0.4626370975515664,1,33,1.6928619891755146,0.7940096409578267,1
1,35.0,50,1,35,0.8999828696250916,1,1.0,-0.44769846450155754,1.0,-0.8516870361835089,-0.8516870361835089,0.48950524267398815,1,34,1.6928619891755146,0.7940096409578267,1
1,36.0,50,1,36,0.8999872803688049,1,0.0,-0.4683588347043524,1.0,-0.44769846450155754,-0.44769846450155754,0.5150299805402888,1,35,1.6928619891755146,0.7940096409578267,1
