user_id,policy_num,last_t,entry_t,calendar_t,action1prob,intercept,action,reward,past_action_1,past_reward,past_action_1_reward,dosage,in_study,in_study_row_index,pretreat_feature1,pretreat_feature2,Z_id
1,1.0,3,1,1,0.194394052028656,1,0.0,-1.7778899929312952,0.0,-1.101010597091391,0.0,0.0,1,0,0.926810916016167,1.50715944361736,1
1,2.0,3,1,2,0.10047706216573715,1,0.0,-1.4098714415357645,0.0,-1.7778899929312952,-0.0,0.0,1,1,0.926810916016167,1.50715944361736,1
1,3.0,3,1,3,0.10205236077308655,1,0.0,-1.498892729091058,0.0,-1.4098714415357645,-0.0,0.0,1,2,0.926810916016167,1.50715944361736,1
2,1.0,3,1,1,0.11164446920156479,1,0.0,-0.6907727796859309,0.0,0.08397154161361953,0.0,0.0,1,3,-0.1251834077627724,0.031055026972908368,1
2,2.0,3,1,2,0.11457497626543045,1,0.0,0.30792309274879776,0.0,-0.6907727796859309,-0.0,0.0,1,4,-0.1251834077627724,0.031055026972908368,1
2,3.0,3,1,3,0.3363857865333557,1,0.0,-0.9350725181226912,0.0,0.30792309274879776,0.0,0.0,1,5,-0.1251834077627724,0.031055026972908368,1
3,1.0,3,1,1,0.11601262539625168,1,0.0,-0.5661053279019349,0.0,-0.09031889795153347,0.0,0.0,1,6,-1.6937573084501272,-1.4114733232113497,1
3,2.0,3,1,2,0.12142825871706009,1,0.0,0.6616059810290733,0.0,-0.5661053279019349,-0.0,0.0,1,7,-1.6937573084501272,-1.4114733232113497,1
3,3.0,3,1,3,0.5358927845954895,1,1.0,-1.0123968038676792,0.0,0.6616059810290733,0.0,0.0,1,8,-1.6937573084501272,-1.4114733232113497,1
4,1.0,3,1,1,0.5,1,0.0,-0.6932339664686324,0.0,-0.40520904915816897,0.0,0.0,1,9,-0.7008364734864302,-1.4932997227020164,0
4,2.0,3,1,2,0.5,1,1.0,-0.38964728647735863,0.0,-0.6932339664686324,-0.0,0.0,1,10,-0.7008364734864302,-1.4932997227020164,0
4,3.0,3,1,3,0.5,1,1.0,-1.2793231024032818,1.0,-0.38964728647735863,-0.38964728647735863,0.050000000000000044,1,11,-0.7008364734864302,-1.4932997227020164,0
5,1.0,3,1,1,0.5,1,0.0,-1.2931294097303845,0.0,0.14272854348512098,0.0,0.0,1,12,-0.9365344030419145,0.4484033105474833,0
5,2.0,3,1,2,0.5,1,0.0,-1.6626926224029452,0.0,-1.2931294097303845,-0.0,0.0,1,13,-0.9365344030419145,0.4484033105474833,0
5,3.0,3,1,3,0.5,1,0.0,-1.3765428301715676,0.0,-1.6626926224029452,-0.0,0.0,1,14,-0.9365344030419145,0.4484033105474833,0
6,1.0,3,1,1,0.5,1,1.0,-1.468594680555235,0.0,0.34833771446432615,0.0,0.0,1,15,-0.7420083143005114,-0.274669615788878,0
6,2.0,3,1,2,0.5,1,0.0,-0.7398039526742336,1.0,-1.468594680555235,-1.468594680555235,0.050000000000000044,1,16,-0.7420083143005114,-0.274669615788878,0
6,3.0,3,1,3,0.5,1,1.0,0.1176048166575893,0.0,-0.7398039526742336,-0.0,0.04750000000000004,1,17,-0.7420083143005114,-0.274669615788878,0
