user_id,policy_num,last_t,entry_t,calendar_t,action1prob,intercept,action,reward,past_action_1,past_reward,past_action_1_reward,dosage,in_study,in_study_row_index,pretreat_feature1,pretreat_feature2,Z_id
1,1.0,50,1,1,0.1374126374721527,1,0.0,-0.540809402245038,0.0,-0.49366546148496737,0.0,0.0,1,0,-0.15877805662803768,0.910478841126808,1
1,2.0,50,1,2,0.24516305327415466,1,0.0,-0.5810403155530104,0.0,-0.540809402245038,-0.0,0.0,1,1,-0.15877805662803768,0.910478841126808,1
1,3.0,50,1,3,0.2285146415233612,1,0.0,0.6911397716865677,0.0,-0.5810403155530104,-0.0,0.0,1,2,-0.15877805662803768,0.910478841126808,1
1,4.0,50,1,4,0.6449875235557556,1,0.0,0.8128270526794178,0.0,0.6911397716865677,0.0,0.0,1,3,-0.15877805662803768,0.910478841126808,1
1,5.0,50,1,5,0.6808193325996399,1,1.0,0.027855064521921463,0.0,0.8128270526794178,0.0,0.0,1,4,-0.15877805662803768,0.910478841126808,1
1,6.0,50,1,6,0.39714303612709045,1,0.0,-0.41606011444883545,1.0,0.027855064521921463,0.027855064521921463,0.050000000000000044,1,5,-0.15877805662803768,0.910478841126808,1
1,7.0,50,1,7,0.263469934463501,1,0.0,-1.1514416382614736,0.0,-0.41606011444883545,-0.0,0.04750000000000004,1,6,-0.15877805662803768,0.910478841126808,1
1,8.0,50,1,8,0.14710712432861328,1,0.0,0.3591586278252641,0.0,-1.1514416382614736,-0.0,0.04512500000000004,1,7,-0.15877805662803768,0.910478841126808,1
1,9.0,50,1,9,0.5185878276824951,1,1.0,-1.4487452564322072,0.0,0.3591586278252641,0.0,0.04286875000000004,1,8,-0.15877805662803768,0.910478841126808,1
1,10.0,50,1,10,0.12640441954135895,1,1.0,-0.8515580180883374,1.0,-1.4487452564322072,-1.4487452564322072,0.09072531250000009,1,9,-0.15877805662803768,0.910478841126808,1
1,11.0,50,1,11,0.17756237089633942,1,0.0,-0.49953899236928784,1.0,-0.8515580180883374,-0.8515580180883374,0.1361890468750001,1,10,-0.15877805662803768,0.910478841126808,1
1,12.0,50,1,12,0.23906484246253967,1,0.0,-0.5947119693319441,0.0,-0.49953899236928784,-0.0,0.12937959453125011,1,11,-0.15877805662803768,0.910478841126808,1
1,13.0,50,1,13,0.21791085600852966,1,0.0,-1.623620763183914,0.0,-0.5947119693319441,-0.0,0.12291061480468761,1,12,-0.15877805662803768,0.910478841126808,1
1,14.0,50,1,14,0.11801901459693909,1,0.0,-1.1235865855202776,0.0,-1.623620763183914,-0.0,0.11676508406445323,1,13,-0.15877805662803768,0.910478841126808,1
1,15.0,50,1,15,0.1456863135099411,1,0.0,-0.31526020686089407,0.0,-1.1235865855202776,-0.0,0.11092682986123055,1,14,-0.15877805662803768,0.910478841126808,1
1,16.0,50,1,16,0.281014621257782,1,0.0,0.7226050203306895,0.0,-0.31526020686089407,-0.0,0.10538048836816903,1,15,-0.15877805662803768,0.910478841126808,1
1,17.0,50,1,17,0.6526550650596619,1,0.0,-1.6264980099987334,0.0,0.7226050203306895,0.0,0.10011146394976059,1,16,-0.15877805662803768,0.910478841126808,1
1,18.0,50,1,18,0.1176900714635849,1,0.0,-1.8467502269562026,0.0,-1.6264980099987334,-0.0,0.09510589075227255,1,17,-0.15877805662803768,0.910478841126808,1
1,19.0,50,1,19,0.11154878884553909,1,0.0,-2.671359829763809,0.0,-1.8467502269562026,-0.0,0.09035059621465892,1,18,-0.15877805662803768,0.910478841126808,1
1,20.0,50,1,20,0.1023034006357193,1,1.0,-1.8888039567962849,0.0,-2.671359829763809,-0.0,0.08583306640392598,1,19,-0.15877805662803768,0.910478841126808,1
1,21.0,50,1,21,0.11046344041824341,1,0.0,-1.6147599244362572,1.0,-1.8888039567962849,-1.8888039567962849,0.1315414130837297,1,20,-0.15877805662803768,0.910478841126808,1
1,22.0,50,1,22,0.11764286458492279,1,0.0,-0.8481751571393285,0.0,-1.6147599244362572,-0.0,0.12496434242954321,1,21,-0.15877805662803768,0.910478841126808,1
1,23.0,50,1,23,0.1735989898443222,1,0.0,-0.7974964119749838,0.0,-0.8481751571393285,-0.0,0.11871612530806605,1,22,-0.15877805662803768,0.910478841126808,1
1,24.0,50,1,24,0.1804593950510025,1,0.0,-0.3044635147641153,0.0,-0.7974964119749838,-0.0,0.11278031904266274,1,23,-0.15877805662803768,0.910478841126808,1
1,25.0,50,1,25,0.28281763195991516,1,1.0,-0.2898784701246418,0.0,-0.3044635147641153,-0.0,0.10714130309052959,1,24,-0.15877805662803768,0.910478841126808,1
1,26.0,50,1,26,0.28658363223075867,1,0.0,0.06348038656129293,1.0,-0.2898784701246418,-0.2898784701246418,0.15178423793600315,1,25,-0.15877805662803768,0.910478841126808,1
1,27.0,50,1,27,0.40415331721305847,1,0.0,-0.9930869898189091,0.0,0.06348038656129293,0.0,0.144195026039203,1,26,-0.15877805662803768,0.910478841126808,1
1,28.0,50,1,28,0.15623152256011963,1,0.0,-1.2324656476611255,0.0,-0.9930869898189091,-0.0,0.13698527473724287,1,27,-0.15877805662803768,0.910478841126808,1
1,29.0,50,1,29,0.1361818164587021,1,0.0,-2.1652484364271305,0.0,-1.2324656476611255,-0.0,0.13013601100038072,1,28,-0.15877805662803768,0.910478841126808,1
1,30.0,50,1,30,0.10591603070497513,1,0.0,-3.1117176235017583,0.0,-2.1652484364271305,-0.0,0.12362921045036168,1,29,-0.15877805662803768,0.910478841126808,1
1,31.0,50,1,31,0.10089655220508575,1,0.0,-2.4350228828302787,0.0,-3.1117176235017583,-0.0,0.11744774992784358,1,30,-0.15877805662803768,0.910478841126808,1
1,32.0,50,1,32,0.10338269919157028,1,0.0,-1.4789035460747217,0.0,-2.4350228828302787,-0.0,0.1115753624314514,1,31,-0.15877805662803768,0.910478841126808,1
1,33.0,50,1,33,0.12211431562900543,1,0.0,-0.43943289085816256,0.0,-1.4789035460747217,-0.0,0.10599659430987883,1,32,-0.15877805662803768,0.910478841126808,1
1,34.0,50,1,34,0.24618753790855408,1,0.0,-1.0145526528011144,0.0,-0.43943289085816256,-0.0,0.10069676459438488,1,33,-0.15877805662803768,0.910478841126808,1
1,35.0,50,1,35,0.1530415117740631,1,1.0,-1.0491100668163913,0.0,-1.0145526528011144,-0.0,0.09566192636466564,1,34,-0.15877805662803768,0.910478841126808,1
1,36.0,50,1,36,0.14962905645370483,1,0.0,-0.3064438627930721,1.0,-1.0491100668163913,-1.0491100668163913,0.1408788300464324,1,35,-0.15877805662803768,0.910478841126808,1
1,37.0,50,1,37,0.2800537645816803,1,0.0,-0.3676815329433053,0.0,-0.3064438627930721,-0.0,0.13383488854411077,1,36,-0.15877805662803768,0.910478841126808,1
1,38.0,50,1,38,0.26349034905433655,1,0.0,0.05692333306741588,0.0,-0.3676815329433053,-0.0,0.12714314411690522,1,37,-0.15877805662803768,0.910478841126808,1
1,39.0,50,1,39,0.4000961184501648,1,1.0,1.0297103391806017,0.0,0.05692333306741588,0.0,0.12078598691105995,1,38,-0.15877805662803768,0.910478841126808,1
1,40.0,50,1,40,0.7455973625183105,1,1.0,1.5128685005147744,1.0,1.0297103391806017,1.0297103391806017,0.16474668756550698,1,39,-0.15877805662803768,0.910478841126808,1
1,41.0,50,1,41,0.833273708820343,1,0.0,0.5164751520199224,1.0,1.5128685005147744,1.5128685005147744,0.2065093531872317,1,40,-0.15877805662803768,0.910478841126808,1
1,42.0,50,1,42,0.5805637836456299,1,1.0,0.3426340314772097,0.0,0.5164751520199224,0.0,0.1961838855278701,1,41,-0.15877805662803768,0.910478841126808,1
1,43.0,50,1,43,0.5121049284934998,1,1.0,1.3202433393923028,1.0,0.3426340314772097,0.3426340314772097,0.23637469125147662,1,42,-0.15877805662803768,0.910478841126808,1
1,44.0,50,1,44,0.8057985901832581,1,0.0,2.0934516771434524,1.0,1.3202433393923028,1.3202433393923028,0.2745559566889028,1,43,-0.15877805662803768,0.910478841126808,1
1,45.0,50,1,45,0.8779696226119995,1,1.0,1.7664237245996974,0.0,2.0934516771434524,0.0,0.26082815885445765,1,44,-0.15877805662803768,0.910478841126808,1
1,46.0,50,1,46,0.8587698340415955,1,1.0,1.182228297394608,1.0,1.7664237245996974,1.7664237245996974,0.2977867509117348,1,45,-0.15877805662803768,0.910478841126808,1
1,47.0,50,1,47,0.7807807326316833,1,1.0,1.6572985435577476,1.0,1.182228297394608,1.182228297394608,0.3328974133661481,1,46,-0.15877805662803768,0.910478841126808,1
1,48.0,50,1,48,0.8491493463516235,1,0.0,0.4967520907581101,1.0,1.6572985435577476,1.6572985435577476,0.3662525426978407,1,47,-0.15877805662803768,0.910478841126808,1
1,49.0,50,1,49,0.5728363990783691,1,1.0,1.2690268834333946,0.0,0.4967520907581101,0.0,0.3479399155629487,1,48,-0.15877805662803768,0.910478841126808,1
1,50.0,50,1,50,0.7970033288002014,1,1.0,0.281926665502378,1.0,1.2690268834333946,1.2690268834333946,0.38054291978480126,1,49,-0.15877805662803768,0.910478841126808,1
2,1.0,50,1,1,0.1509266197681427,1,0.0,-1.3937363181775226,0.0,0.3783758845716884,0.0,0.0,1,50,-1.7874567647936543,-0.49239807067260893,1
2,2.0,50,1,2,0.137213796377182,1,0.0,-0.5560361362938153,0.0,-1.3937363181775226,-0.0,0.0,1,51,-1.7874567647936543,-0.49239807067260893,1
2,3.0,50,1,3,0.2336750030517578,1,0.0,-0.7184990404802868,0.0,-0.5560361362938153,-0.0,0.0,1,52,-1.7874567647936543,-0.49239807067260893,1
2,4.0,50,1,4,0.20118242502212524,1,0.0,-1.4174458823825729,0.0,-0.7184990404802868,-0.0,0.0,1,53,-1.7874567647936543,-0.49239807067260893,1
2,5.0,50,1,5,0.12920235097408295,1,1.0,-0.45087043097355933,0.0,-1.4174458823825729,-0.0,0.0,1,54,-1.7874567647936543,-0.49239807067260893,1
2,6.0,50,1,6,0.2545165419578552,1,0.0,-1.247640590711776,1.0,-0.45087043097355933,-0.45087043097355933,0.050000000000000044,1,55,-1.7874567647936543,-0.49239807067260893,1
2,7.0,50,1,7,0.14087805151939392,1,0.0,-0.32118913515363356,0.0,-1.247640590711776,-0.0,0.04750000000000004,1,56,-1.7874567647936543,-0.49239807067260893,1
2,8.0,50,1,8,0.2855747938156128,1,1.0,-1.606070596818443,0.0,-0.32118913515363356,-0.0,0.04512500000000004,1,57,-1.7874567647936543,-0.49239807067260893,1
2,9.0,50,1,9,0.120234914124012,1,0.0,-1.0189178621814736,1.0,-1.606070596818443,-1.606070596818443,0.09286875000000008,1,58,-1.7874567647936543,-0.49239807067260893,1
2,10.0,50,1,10,0.15779972076416016,1,0.0,0.2689491297934521,0.0,-1.0189178621814736,-0.0,0.08822531250000007,1,59,-1.7874567647936543,-0.49239807067260893,1
2,11.0,50,1,11,0.48397213220596313,1,1.0,0.13186566342214592,0.0,0.2689491297934521,0.0,0.08381404687500006,1,60,-1.7874567647936543,-0.49239807067260893,1
2,12.0,50,1,12,0.43159955739974976,1,0.0,0.5413782921152237,1.0,0.13186566342214592,0.13186566342214592,0.1296233445312501,1,61,-1.7874567647936543,-0.49239807067260893,1
2,13.0,50,1,13,0.5875848531723022,1,0.0,0.7745885039512223,0.0,0.5413782921152237,0.0,0.12314217730468759,1,62,-1.7874567647936543,-0.49239807067260893,1
2,14.0,50,1,14,0.6691340208053589,1,0.0,0.3258603628433073,0.0,0.7745885039512223,0.0,0.1169850684394532,1,63,-1.7874567647936543,-0.49239807067260893,1
2,15.0,50,1,15,0.5050917267799377,1,0.0,-0.21254778412695285,0.0,0.3258603628433073,0.0,0.11113581501748052,1,64,-1.7874567647936543,-0.49239807067260893,1
2,16.0,50,1,16,0.3106745481491089,1,1.0,-0.5870703758232287,0.0,-0.21254778412695285,-0.0,0.10557902426660648,1,65,-1.7874567647936543,-0.49239807067260893,1
2,17.0,50,1,17,0.21736909449100494,1,1.0,-0.7537006778813433,1.0,-0.5870703758232287,-0.5870703758232287,0.1503000730532762,1,66,-1.7874567647936543,-0.49239807067260893,1
2,18.0,50,1,18,0.18858236074447632,1,0.0,-0.2338540024105266,1.0,-0.7537006778813433,-0.7537006778813433,0.1927850694006124,1,67,-1.7874567647936543,-0.49239807067260893,1
2,19.0,50,1,19,0.30452221632003784,1,1.0,-0.5634550059102588,0.0,-0.2338540024105266,-0.0,0.18314581593058177,1,68,-1.7874567647936543,-0.49239807067260893,1
2,20.0,50,1,20,0.22189652919769287,1,0.0,-0.9532330801151477,1.0,-0.5634550059102588,-0.5634550059102588,0.22398852513405274,1,69,-1.7874567647936543,-0.49239807067260893,1
2,21.0,50,1,21,0.16148294508457184,1,0.0,-2.179773748124261,0.0,-0.9532330801151477,-0.0,0.2127890988773501,1,70,-1.7874567647936543,-0.49239807067260893,1
2,22.0,50,1,22,0.10589016228914261,1,0.0,-1.9858967165964867,0.0,-2.179773748124261,-0.0,0.2021496439334826,1,71,-1.7874567647936543,-0.49239807067260893,1
2,23.0,50,1,23,0.1084665060043335,1,0.0,-1.4699660381009814,0.0,-1.9858967165964867,-0.0,0.19204216173680846,1,72,-1.7874567647936543,-0.49239807067260893,1
2,24.0,50,1,24,0.12298330664634705,1,0.0,-1.115444212487612,0.0,-1.4699660381009814,-0.0,0.18244005364996804,1,73,-1.7874567647936543,-0.49239807067260893,1
2,25.0,50,1,25,0.1448599398136139,1,0.0,-1.2848362478636088,0.0,-1.115444212487612,-0.0,0.17331805096746963,1,74,-1.7874567647936543,-0.49239807067260893,1
2,26.0,50,1,26,0.13236303627490997,1,0.0,-1.47010140993922,0.0,-1.2848362478636088,-0.0,0.16465214841909614,1,75,-1.7874567647936543,-0.49239807067260893,1
2,27.0,50,1,27,0.12273810058832169,1,0.0,-0.8110781286277711,0.0,-1.47010140993922,-0.0,0.15641954099814134,1,76,-1.7874567647936543,-0.49239807067260893,1
2,28.0,50,1,28,0.17823949456214905,1,0.0,0.2891078900213387,0.0,-0.8110781286277711,-0.0,0.14859856394823429,1,77,-1.7874567647936543,-0.49239807067260893,1
2,29.0,50,1,29,0.49101537466049194,1,0.0,0.04462561702172914,0.0,0.2891078900213387,0.0,0.14116863575082256,1,78,-1.7874567647936543,-0.49239807067260893,1
2,30.0,50,1,30,0.3967870771884918,1,1.0,0.4797099624281126,0.0,0.04462561702172914,0.0,0.1341102039632814,1,79,-1.7874567647936543,-0.49239807067260893,1
2,31.0,50,1,31,0.566308319568634,1,1.0,0.7638757327851053,1.0,0.4797099624281126,0.4797099624281126,0.1774046937651174,1,80,-1.7874567647936543,-0.49239807067260893,1
2,32.0,50,1,32,0.6686926484107971,1,1.0,1.1450978958538558,1.0,0.7638757327851053,0.7638757327851053,0.21853445907686153,1,81,-1.7874567647936543,-0.49239807067260893,1
2,33.0,50,1,33,0.7714174389839172,1,0.0,0.21607475027018183,1.0,1.1450978958538558,1.1450978958538558,0.2576077361230185,1,82,-1.7874567647936543,-0.49239807067260893,1
2,34.0,50,1,34,0.4610980153083801,1,0.0,2.2341017531694263,0.0,0.21607475027018183,0.0,0.24472734931686757,1,83,-1.7874567647936543,-0.49239807067260893,1
2,35.0,50,1,35,0.8828861713409424,1,1.0,1.4118071724909425,0.0,2.2341017531694263,0.0,0.2324909818510242,1,84,-1.7874567647936543,-0.49239807067260893,1
2,36.0,50,1,36,0.8192946314811707,1,1.0,1.4046091221140673,1.0,1.4118071724909425,1.4118071724909425,0.27086643275847305,1,85,-1.7874567647936543,-0.49239807067260893,1
2,37.0,50,1,37,0.8183829188346863,1,0.0,-0.16291051902031595,1.0,1.4046091221140673,1.4046091221140673,0.30732311112054944,1,86,-1.7874567647936543,-0.49239807067260893,1
2,38.0,50,1,38,0.32298704981803894,1,0.0,0.22657081684817665,0.0,-0.16291051902031595,-0.0,0.29195695556452195,1,87,-1.7874567647936543,-0.49239807067260893,1
2,39.0,50,1,39,0.4656587243080139,1,1.0,-1.024807714545188,0.0,0.22657081684817665,0.0,0.2773591077862958,1,88,-1.7874567647936543,-0.49239807067260893,1
2,40.0,50,1,40,0.15201056003570557,1,0.0,-0.9975992409721172,1.0,-1.024807714545188,-1.024807714545188,0.31349115239698105,1,89,-1.7874567647936543,-0.49239807067260893,1
2,41.0,50,1,41,0.1544574648141861,1,1.0,-0.8338173072000944,0.0,-0.9975992409721172,-0.0,0.29781659477713196,1,90,-1.7874567647936543,-0.49239807067260893,1
2,42.0,50,1,42,0.17368623614311218,1,1.0,-0.09913779747553614,1.0,-0.8338173072000944,-0.8338173072000944,0.33292576503827537,1,91,-1.7874567647936543,-0.49239807067260893,1
2,43.0,50,1,43,0.34426501393318176,1,1.0,-0.543658783218657,1.0,-0.09913779747553614,-0.09913779747553614,0.36627947678636164,1,92,-1.7874567647936543,-0.49239807067260893,1
2,44.0,50,1,44,0.22255009412765503,1,1.0,0.5901245977890672,1.0,-0.543658783218657,-0.543658783218657,0.3979655029470436,1,93,-1.7874567647936543,-0.49239807067260893,1
2,45.0,50,1,45,0.6084633469581604,1,1.0,0.6209529565838479,1.0,0.5901245977890672,0.5901245977890672,0.42806722779969136,1,94,-1.7874567647936543,-0.49239807067260893,1
2,46.0,50,1,46,0.6200132966041565,1,1.0,0.22539517523680627,1.0,0.6209529565838479,0.6209529565838479,0.4566638664097068,1,95,-1.7874567647936543,-0.49239807067260893,1
2,47.0,50,1,47,0.4653518497943878,1,0.0,-0.21915508408426623,1.0,0.22539517523680627,0.22539517523680627,0.48383067308922145,1,96,-1.7874567647936543,-0.49239807067260893,1
2,48.0,50,1,48,0.3052026033401489,1,1.0,0.18595844980421722,0.0,-0.21915508408426623,-0.0,0.45963913943476037,1,97,-1.7874567647936543,-0.49239807067260893,1
2,49.0,50,1,49,0.4496711790561676,1,1.0,0.7647884919194002,1.0,0.18595844980421722,0.18595844980421722,0.4866571824630224,1,98,-1.7874567647936543,-0.49239807067260893,1
2,50.0,50,1,50,0.6695170402526855,1,1.0,0.5047398220240606,1.0,0.7647884919194002,0.7647884919194002,0.5123243233398713,1,99,-1.7874567647936543,-0.49239807067260893,1
3,1.0,50,1,1,0.13707320392131805,1,0.0,0.13943859215903603,0.0,-0.5192159409474655,0.0,0.0,1,100,-1.116727349997212,-1.007247507398246,1
3,2.0,50,1,2,0.44059690833091736,1,0.0,-0.8571712812433882,0.0,0.13943859215903603,0.0,0.0,1,101,-1.116727349997212,-1.007247507398246,1
3,3.0,50,1,3,0.18173132836818695,1,0.0,0.8669386494697228,0.0,-0.8571712812433882,-0.0,0.0,1,102,-1.116727349997212,-1.007247507398246,1
3,4.0,50,1,4,0.6994824409484863,1,1.0,0.1084564961895486,0.0,0.8669386494697228,0.0,0.0,1,103,-1.116727349997212,-1.007247507398246,1
3,5.0,50,1,5,0.42741626501083374,1,1.0,1.298271119858525,1.0,0.1084564961895486,0.1084564961895486,0.050000000000000044,1,104,-1.116727349997212,-1.007247507398246,1
3,6.0,50,1,6,0.7933378219604492,1,1.0,0.7435486742344721,1.0,1.298271119858525,1.298271119858525,0.09750000000000009,1,105,-1.116727349997212,-1.007247507398246,1
3,7.0,50,1,7,0.6552161574363708,1,1.0,0.054746400310755006,1.0,0.7435486742344721,0.7435486742344721,0.14262500000000014,1,106,-1.116727349997212,-1.007247507398246,1
3,8.0,50,1,8,0.4049699306488037,1,0.0,1.3323085462429307,1.0,0.054746400310755006,0.054746400310755006,0.18549375000000018,1,107,-1.116727349997212,-1.007247507398246,1
3,9.0,50,1,9,0.8001186847686768,1,1.0,1.3085945095900229,0.0,1.3323085462429307,0.0,0.17621906250000016,1,108,-1.116727349997212,-1.007247507398246,1
3,10.0,50,1,10,0.797183096408844,1,1.0,1.1011190881188824,1.0,1.3085945095900229,1.3085945095900229,0.21740810937500019,1,109,-1.116727349997212,-1.007247507398246,1
3,11.0,50,1,11,0.7561453580856323,1,1.0,-0.17955025635884697,1.0,1.1011190881188824,1.1011190881188824,0.2565377039062502,1,110,-1.116727349997212,-1.007247507398246,1
3,12.0,50,1,12,0.3241036832332611,1,0.0,-1.2007904150249302,1.0,-0.17955025635884697,-0.17955025635884697,0.2937108187109377,1,111,-1.116727349997212,-1.007247507398246,1
3,13.0,50,1,13,0.14058788120746613,1,0.0,0.3988226199536745,0.0,-1.2007904150249302,-0.0,0.27902527777539077,1,112,-1.116727349997212,-1.007247507398246,1
3,14.0,50,1,14,0.5339450240135193,1,1.0,0.5404553744372846,0.0,0.3988226199536745,0.0,0.2650740138866212,1,113,-1.116727349997212,-1.007247507398246,1
3,15.0,50,1,15,0.5874401926994324,1,1.0,0.9922792022914368,1.0,0.5404553744372846,0.5404553744372846,0.3018203131922902,1,114,-1.116727349997212,-1.007247507398246,1
3,16.0,50,1,16,0.7323030233383179,1,1.0,1.3518141566909598,1.0,0.9922792022914368,0.9922792022914368,0.3367292975326757,1,115,-1.116727349997212,-1.007247507398246,1
3,17.0,50,1,17,0.807624876499176,1,0.0,0.435419899986598,1.0,1.3518141566909598,1.3518141566909598,0.369892832656042,1,116,-1.116727349997212,-1.007247507398246,1
3,18.0,50,1,18,0.5479406118392944,1,1.0,0.3133859393983725,0.0,0.435419899986598,0.0,0.3513981910232399,1,117,-1.116727349997212,-1.007247507398246,1
3,19.0,50,1,19,0.5003412365913391,1,1.0,3.1746726116537785,1.0,0.3133859393983725,0.3133859393983725,0.3838282814720779,1,118,-1.116727349997212,-1.007247507398246,1
3,20.0,50,1,20,0.8970821499824524,1,1.0,2.9216195634993953,1.0,3.1746726116537785,3.1746726116537785,0.4146368673984741,1,119,-1.116727349997212,-1.007247507398246,1
3,21.0,50,1,21,0.8952721357345581,1,1.0,2.3700144984594886,1.0,2.9216195634993953,2.9216195634993953,0.44390502402855037,1,120,-1.116727349997212,-1.007247507398246,1
3,22.0,50,1,22,0.8863025903701782,1,1.0,1.5209008386036103,1.0,2.3700144984594886,2.3700144984594886,0.4717097728271229,1,121,-1.116727349997212,-1.007247507398246,1
3,23.0,50,1,23,0.8329927921295166,1,1.0,0.9121577745199103,1.0,1.5209008386036103,1.5209008386036103,0.4981242841857668,1,122,-1.116727349997212,-1.007247507398246,1
3,24.0,50,1,24,0.7133991718292236,1,1.0,0.5333327822188274,1.0,0.9121577745199103,0.9121577745199103,0.5232180699764785,1,123,-1.116727349997212,-1.007247507398246,1
3,25.0,50,1,25,0.5872041583061218,1,1.0,1.621094745197862,1.0,0.5333327822188274,0.5333327822188274,0.5470571664776546,1,124,-1.116727349997212,-1.007247507398246,1
3,26.0,50,1,26,0.8449623584747314,1,1.0,0.6267301466965094,1.0,1.621094745197862,1.621094745197862,0.5697043081537718,1,125,-1.116727349997212,-1.007247507398246,1
3,27.0,50,1,27,0.6217902898788452,1,0.0,0.5451245311279781,1.0,0.6267301466965094,0.6267301466965094,0.5912190927460832,1,126,-1.116727349997212,-1.007247507398246,1
3,28.0,50,1,28,0.5909867882728577,1,0.0,1.6602180926111914,0.0,0.5451245311279781,0.0,0.5616581381087791,1,127,-1.116727349997212,-1.007247507398246,1
3,29.0,50,1,29,0.847835123538971,1,1.0,1.9600443208469382,0.0,1.6602180926111914,0.0,0.53357523120334,1,128,-1.116727349997212,-1.007247507398246,1
